id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_12,multimedia_type_5,multimedia_type_21,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,antiquity,floor,elevator,orientation,furnished,parking,conservationState,heating,hotWater,Parquet,Cocina Equipada,Lavadero,Ascensor interior,Calefacción,Balcón,Aire acondicionado,Terraza,Jardín Privado,Trastero,Z. Comunitaria,Armarios,Patio,Cocina Office,Piscina comunitaria,Electrodomésticos,Gres Cerámica,Piscina,Gimnasio,Alarma,Horno,Suite - con baño,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
181692972,2,6,False,False,False,CAMBRA DE LA PROPIETAT,"Ático de 98m2 con terraza y estudio de 66m2

Junto Plaza Virrei Amat, presentamos dos fincas que se venden juntas.

Vivienda de 98m2 más terraza de casi 90m2 que dispone de tres dormitorios dos dobles y uno individual, salón comedor con cocina, baño, lavadero más una terraza interior, distribuidos en piso pasante muy luminoso y con salida a una amplia terraza. En la planta inferior encontramos un espacio diáfano de 56m2 con baño y muchas posibilidades. Ha tenido utilidad de estudio, actualmente es una zona de almacenaje y puede ser un anexo de la vivienda muy útil o incluso se puede alquilar ya que se trata de dos entidades registrales distintas.
Además, el conjunto que ofrecemos representa el 50% de la finca que tiene derecho de construcción de 6 viviendas y local. Un valor añadido en el futuro.

Sin duda una oferta muy interesante para una familia que esté buscando espacio, amplia terraza y necesite un estudio para su trabajo o cualquier otro uso.

La zona es inmejorable, Dr. Pi y Molist junto Plaça Virrei Amat, dispone de todas las comunicaciones desde metro, autobuses, cerca de la estación de Renfe de Sant Andreu Arenal, a una calle del Mercat de la Mercè, colegios, centros sanitarios, zonas ajardinadas junto a via comercial de Fabra i Puig. Un buen lugar donde vivir en un espacio total de 154m2 más terraza.

LOS IMPUESTOS VIGENTES DERIVADOS DE LA COMPRAVENTA NO ESTÁN INCLUIDOS EN EL PRECIO.
",1,1,510000,0,0,,08016,False,2024-01-24T11:45:35.417,7,999,7,999,49,,,,3,1,155,7,7,0,0,0,8,0,0,70 a 100 años,,,Este,,,,,,,131,,,3,,1,10,,,,2,,,,21,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Nou Barris,Porta,Porta,724,9,8,232,376,8019,0,1147,319,0,41.432537,2.173127
181888145,2,1,False,False,False,LA CASA AGENCY - DIAGONAL MAR REAL ESTATE,"INCREÍBLE PISO CON TERRAZA!

SÓLO CLIENTES AL CONTADO.

La vivienda consta de:

- 3 dormitorios (2 dobles y 1 individual).
- Cocina independiente.
- Salón comedor con salida a terraza.
- Baño completo con plato de ducha.
- Terraza de 10 metros.
- Patio interior.

WHATSAPP 6.8.1.9.7.3.5.7.4  ENZO :)

*El precio de venta del inmueble aquí expuesto no incluye ni impuestos ni gastos que grava la compraventa (ITP o IVA, gastos notariales o registrales) tampoco honorarios de agencia por intermediación inmobiliaria ni gestión hipotecaria (si procede)*.",1,1,189000,0,0,Carretera de la Bordeta,08014,False,2024-02-07T20:07:08.43,5,999,5,99,29,,,,3,1,73,5,0,0,0,4,8,6,0,70 a 100 años,1ª planta,,,,,A reformar,,,,,,,,,,10,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,Hostafrancs,Hostafrancs,724,9,8,232,376,8019,0,1144,296,0,41.373264,2.1450236
181886268,2,1,False,False,False,LA CASA AGENCY PUNT CORNELLA,"¡Tu nuevo hogar te espera en una de las mejores zonas del barrio de la Bordeta!

Este encantador piso, situado junto a una amplia variedad de comercios, parques y colegios, ofrece una ubicación privilegiada a solo una calle de la Rambla Badal y con fácil acceso al transporte público.

Con una superficie útil de 45m², esta acogedora vivienda está lista para que puedas entrar a vivir de inmediato. Cuenta con una habitación doble, ideal para tu descanso y confort, y un baño completo amplio que te brindará comodidad en tu día a día.

El salón comedor, integrado con una cocina americana, es el lugar perfecto para disfrutar de momentos de convivencia y confort. Además, este espacio fue reformado en 2023, por lo que ofrece un diseño moderno y funcional que se adapta a tus necesidades.

¡No dejes pasar esta oportunidad única! Esta vivienda es una auténtica oportunidad en la zona. Es importante mencionar que no dispone de Cédula de Habitabilidad, lo que la convierte en una oportunidad para inversores o para aquellos que buscan una opción atractiva en una ubicación privilegiada.

¡Contáctanos hoy mismo para más información y para visitar esta increíble oportunidad de vivienda!


+INFO+VISITAS 613 286 464

Sobre La Casa Agency: Somos una agencia inmobiliaria con presencia en todo el territorio nacional, contando con más de 70 oficinas, ofreciendo una cobertura absoluta en las principales ciudades del país. Nuestro trabajo consiste en realizar todos los trámites y gestiones necesarios para la intermediación inmobiliaria.

* Si desea saber el valor de su inmueble para vender también realizamos valoraciones GRATUITAS. Si desea comprar para invertir, nosotros también nos encargamos de acompañarlo desde el proceso de su compra hasta la búsqueda de inquilinos, seguro y gestión de su alquiler! ** El precio del inmueble aquí expuesto no incluyen honorarios de agencia por intermediación inmobiliaria (Si procede)

Te esperamos en LA CASA AGENCY, juntos encontraremos tu hogar!



",1,1,135000,0,0,,08014,False,2024-02-07T18:18:53.36,5,999,5,99,14,,,,1,1,52,5,3,0,0,2,7,3,0,50 a 70 años,Bajos,,Noreste,,,Muy bien,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,La Bordeta,La Bordeta,724,9,8,232,376,8019,0,1144,295,0,41.370163,2.1322982
181884894,2,1,False,False,False,ESTUDI SOL DE MAYO S.L.,"WhatsApp Martin   6///5///7///5///3//5//3///2///0

¡Bienvenidos a La Casa Agency! Presentamos este espectacular piso en venta, ubicado en una zona valorada de la ciudad. Con 113 metros construidos y 96 útiles, ofrece todo para vivir cómodamente, incluyendo 2 patios privados de 7 metros cada uno. El piso cuenta con espacio 
para bicicletas, bodega de vino y posibilidad de parking (no incluido en el precio, 25.000 euros). Con 4 habitaciones (3 dobles, 1 individual), es ideal para familias. La habitación principal tiene ventana a la calle y un amplio baño con bañera. El salón comedor es grande y luminoso, con balcón para disfrutar de la vista. La cocina es amplia y elegante, con salida al segundo patio y mármoles de calidad. El segundo baño tiene plato de ducha. Ventanas insonorizadas, suelo de parquét y ubicación cerca de la estación del AVE, líneas de transporte y colegios hacen de este piso un lugar acogedor y conveniente. No pierdas la oportunidad de vivir en este espectacular piso. ¡Contáctanos para más información! La Casa Agency está aquí para hacer realidad tus sueños inmobiliarios Honorarios de agencia e impuestos no incluidos en el precio.",1,1,420000,0,0,Carrer de Mallorca,08026,False,2024-02-07T17:00:15.573,2,12,3,26,34,,,,4,2,113,2,0,0,0,0,6,6,0,30 a 50 años,1ª planta,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Clot,El Clot,724,9,8,232,376,8019,0,1145,304,0,41.41233,2.1874614
181707245,2,1,False,False,False,LA CASA AGENCY NOU BARRIS,"OPORTUNIDAD EN DIAGONAL MAR! ALTURA, LUZ Y BALCÓN
¡Te doy la bienvenida a este encantador apartamento en venta ubicado en la avenida Diagonal! Con una ubicación excepcional entre Selva de Mar y Josep Pla, esta propiedad ofrece una accesibilidad inigualable y proximidad al centro comercial Diagonal Mar. Este apartamento, con una superficie total de 82m2 y 76m2 útiles, presenta tres dormitorios, dos de ellos amplios y destinados a matrimonios, así como una habitación individual, ideal tanto para familias como para aquellos que buscan espacio adicional en su hogar. El salón comedor de 15m2 es acogedor y luminoso, con un balcón que brinda una vista espectacular desde el séptimo piso. Además, cuenta con una galería que permite una excelente ventilación y entrada de luz natural. La propiedad se encuentra en óptimas condiciones, equipada con armarios empotrados en todas las habitaciones. Construido en 1970, dispone de ascensor para mayor comodidad. La orientación hacia el este asegura una entrada destacada de luz natural y vistas impresionantes. Asimismo, el apartamento cuenta con sistema de aire acondicionado para un confort adicional. ¡No dejes pasar la oportunidad de hacer tuyo este magnífico apartamento! Contáctanos para obtener más información y coordinar una visita. 

Sobre DIAGONAL MAR REAL ESTATE: Somos una agencia inmobiliaria con presencia en todo el territorio nacional, contando con más de 70 oficinas, ofreciendo una cobertura absoluta en las principales ciudades del país. Nuestro trabajo consiste en realizar todos los trámites y gestiones necesarios para la intermediación inmobiliaria. Disponemos de una amplia cartera de inmuebles de todo tipo. Además, ofrecemos servicios inmobiliarios complementarios de alta calidad, como: * Gestión vertical y/u horizontal de propiedades * Soluciones de financiación para la compra o el alquiler de inmuebles * Tramitación de seguros y asesoramiento jurídico y fiscal para garantizar una transacción segura y sin complicaciones. * Reformas y diseño de interiores. Desde Diagonal Mar Real Estate sabemos que la compra de una vivienda es una gran responsabilidad y nuestro equipo estará a tu disposición para apoyarte en todo lo que necesites. ¡Te esperamos! 
*El precio del inmueble no incluye impuestos, gastos notariales y registrales, honorarios de agencia y gestión hipotecaria (si procede).",1,1,299500,0,0,Avinguda Diagonal,08019,False,2024-01-25T13:16:36.63,7,999,7,99,22,,,,3,1,82,7,2,0,0,0,7,0,0,50 a 70 años,,1.0,Noroeste,,,,,,,,,,,32,,,,,,,,,,,6,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Diagonal Mar i el Front Marítim del Poblenou,724,9,8,232,376,8019,0,1145,307,0,41.41032,2.2125843
179580156,2,1,False,False,False,APROPERTIES REAL ESTATE ASSETS SL,"¡Atención! Solo quedan 3 unidades en esta excepcional promoción de obra nueva de viviendas de tres habitaciones.

Ubicadas en el corazón del Eixample Izquierdo de Barcelona, frente al hospital Clínico, estas residencias destacan por su ubicación privilegiada.

El edificio, de 8 plantas, alberga 29 unidades con acabados y materiales de primera calidad, perfectamente diseñadas para quienes buscan una vivienda de alto nivel o una inversión sólida y una muy alta rentabilidad.

Cada vivienda de tres habitaciones ha sido renovada con atención al detalle. Modernas, funcionales y amplias, poseen un toque de funcionalidad que las distingue. Desde el portal, se aprecia la calidad de los materiales utilizados y la sofisticación de su diseño, reflejándose en cada rincón.

¡No dejes pasar la oportunidad de ser uno de los pocos afortunados en conocer estas residencias exclusivas! ¡Contáctanos hoy mismo para programar una visita antes de que se agoten las últimas 3 unidades disponibles!

Acerca de Eixample Esquerra

Se trata de una de las zonas más céntricas de la ciudad, considerada por muchos, el corazón de Barcelona con una gran colección de edificios modernistas. Una zona muy cotizada con exclusivos áticos y fabulosos apartamentos en fincas regias. Muchos de los edificios del Eixample son obra de arquitectos modernistas que conservan elementos originales fantásticos; techos altos, suelos embaldosados con mosaicos, techos con cornisa y mucha luz natural. La Avenida Diagonal, el Paseo de Gracia y Rambla Cataluña, con sus selectas boutiques internacionales, prestigiosos despachos y algunos de los mejores restaurantes de Barcelona, culminan la oferta de este distrito, excelentemente enlazado con el transporte público y rodeado una amplia oferta turística.",1,1,476000,0,0,Calle Villarroel,08036,False,2023-10-26T17:26:12.333,7,999,7,999,14,,1.0,,3,2,76,7,0,0,0,0,0,7,0,,2ª planta,,,,,,,,,,,,3,32,1,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,,Eixample,724,9,8,232,376,8019,0,1151,0,0,41.38875,2.15199
181882499,2,1,False,False,False,Punt Sant Pau S.L,"LA CASA AGENCY PRESENTA:
Estupendo piso ubicado en una 4ª planta real en finca que NO DISPONE de ascensor. Consta con 52m² construidos y 47m² útiles recién reformado y amueblado con inmejorable ubicación en el barrio de Sants Badal. Se distribuye en un amplio salón-comedor con cocina americana, 2 habitaciones (1 matrimonial y 1 mediana), lavadero, 1 baño completo y trastero. *Suelos de gres, carpintería de aluminio con doble cristal y aire acondicionado con bomba de aire frío-calor Muy cerca de un gran número de transportes públicos y además, supermercados, colegios, farmacias y todo tipo de servicios quedan cubiertos en la zona. ¡NO PIERDA ESTA OPORTUNIDAD Y VENGA A VISITARLO! Si desea ser asesorado financieramente, por alguno de nuestros profesionales de forma gratuita y sin compromiso no dude en contactarnos. Le esperamos en LA CASA AGENCY.",1,1,199900,0,0,Calle Bacardi,08028,False,2024-02-07T13:39:52.48,3,19,4,118,19,,,,2,1,53,3,0,0,2,0,7,9,0,50 a 70 años,4ª planta,,,,,,Electricidad,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,Sants-Badal,Sants-Badal,724,9,8,232,376,8019,0,1144,290,0,41.372185,2.1272027
165776043,2,1,False,False,False,Dcano,"DCANO Real Estate Agency les ofrece este dúplex situado en el centro de Barcelona, a pocos metros de la Avenida Diagonal, Rambla de Catalunya y Paseo de Gracia. Promoción privilegiada de Obra Nueva en una de las zonas más cotizadas y elegantes de la ciudad. 
 
Amplio dúplex  de dos dormitorios y dos baños con acceso a una amplia terraza.
 En las zonas comunes podemos encontrar una zona de solárium con piscina, así como una amplia sala para actividades de bienestar o reuniones, plazas de aparcamiento y trasteros. 
 
 La calefacción por suelo radiante eléctrico y suelo de parque compatible.
 
 Precio del trastero: 8.000 € (opcional).
 Plazas aparcamiento en edificio a partir de 37.500? (opcional9. 
 

",1,1,1045000,0,0,,08006,False,2022-12-02T21:05:50.323,7,999,7,999,65,,,1.0,2,2,115,7,5,0,0,0,2,0,0,1 a 5 años,,1.0,Sureste,,1.0,,,,,131,109,,3,32,1,10,,11,,2,,,94,21,,17,42,77,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi- Galvany,Sant Gervasi- Galvany,724,9,8,232,376,8019,0,1143,285,0,41.3963,2.1547577
181793574,2,1,False,False,False,MONAPART,"Te gustará saber:
· . Muyy buena ubicación, cerca del Hospital Clinic y mercado del Ninot.
· . Muchas posibilidades.
· . Dispone de 1 habitación doble, 1 mediana y 1 individual.
· . Cocina independiente son salida a galería.
· . Baño completo.
· . Bonito patio interior, de 15 m2 aprox. muy tranquilo y aprovechable. .
· . Rodeada de todos los servicios y medios de transporte.
· . Ascensor.
· . Ideal para vivir en l'Eixample de Barcelona.

Es especial por:
· Por el equilibrio de su distribución y situación en el Eixample.
",1,1,340000,0,0,Aragó,08011,False,2024-02-02T12:35:06.007,5,157,5,33,21,,,1.0,3,1,78,5,0,2,0,3,7,0,0,50 a 70 años,,,,0.0,,Bien,,Electricidad,,131,,,3,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,0,41.385098,2.1553206
181137052,2,1,False,False,False,"FINQUES ROS OLIVA, S.L.","Piso de 117m² en la calle Avinyó, en El Gótico.
Ubicado en la tercera planta real en una finca sin ascensor.

Piso de 2 habitaciones dobles exteriores a calle con acceso directo a balcón, y 2 estancias-estudio.
Salón y comedor separados en dos estancias.
Cocina independiente con vitrocerámica y horno.

Suelos de mosaico original y parquet según zona.
Techos de vuelta catalana con bigas vista + altillo.

Un cuarto de baño completo con plato de ducha.

Orientación sur.

Vivienda a reformar con muchísimas posibilidades.

Gastos de comunidad: a concretar importe.
IBI: a concretar importe.

Transporte público: parada de metro Liceu (L3). Amplia red de autobuses en la zona.",1,1,325000,99000,0,Carrer de Ferran,08002,False,2023-11-20T13:10:52.947,5,160,5,33,20,,,,2,1,117,5,0,0,0,4,0,8,0,,3ª planta,,,,,A reformar,,,9,,,,,32,,,,,,,,,,,,,,,22,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,Barri Gòtic,Barri Gòtic,724,9,8,232,376,8019,0,1152,350,0,41.381577,2.1758745
