id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_5,multimedia_type_21,multimedia_type_6,multimedia_type_12,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,hotWater,conservationState,antiquity,elevator,furnished,floor,parking,orientation,heating,Armarios,Gres Cerámica,Parquet,Terraza,Electrodomésticos,Horno,Lavadero,Cocina Equipada,Cocina Office,Aire acondicionado,Calefacción,Trastero,Piscina comunitaria,Jardín Privado,Z. Comunitaria,Zona Infantil,Serv. portería,Puerta Blindada,Nevera,Balcón,Patio,Gimnasio,Alarma,Lavadora,Piscina,Zona Deportiva,Videoportero,Suite - con baño,Microondas,Internet,Domótica,Baño de huéspedes,TV,Energía Solar,Sauna,Pista de Tenis,Sistema Video vigilancia CCTV 24h,Ascensor interior,Jacuzzi,Cuarto lavado plancha,Porche cubierto,Cuarto para el servicio,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
181726270,2,1,False,False,False,MULTIFINQUES,"SAGRADA FAMILIA. Piso exterior en 7ª planta con ascensor. Se distribuye en salón comedor, cuatro habitaciones (dos de ellas dobles), cocina independiente, lavadero y un cuarto de baño. El piso es exterior a la calle y está orientado al sur, con lo que es muy luminoso y soleado. La finca, clásica, se encuentra en perfecto estado de conservación y dispone de ascensor y acceso al terrado comunitario. Ubicación excelente junto a la Av. Gaudí y a 6 minutos caminando de la basílica de la Sagrada Familia y de la parada de metro del mismo nombre.",1,1,350000,0,0,,08025,False,2024-01-27T10:16:20.91,7,999.0,7,999.0,35,,,,,4,1,75,7,4,0,0,0,0,12,0,,,,1.0,,7ª planta,,Sur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Sagrada Família,Sagrada Família,724,9,8,232,376,8019,0,1151,278,0,41.40846,2.1726573
181908664,2,1,False,False,False,"FINCAS VITRA, S.L.","Finca situada en el barrio del Carmel a 5 min. del parque Güell, sin ascensor, 1er de altura, 60m2 aprox. útiles, muy soleado y luminoso, buena distribución, 3 hab. amplias, cocina reformada y con salida galería, baño conservado con 3 piezas y media bañera, suelo de gres, puertas de sapely, carpintería exterior de aluminio, aire acondicionado con bomba de calor.
Honorarios de Fincas Vitra incluidos en el precio de venta.",1,1,185000,0,0,,08032,False,2024-02-09T13:44:20.903,7,999.0,7,999.0,14,,,,,3,1,65,7,0,0,0,3,0,4,0,,Bien,,,1.0,Entresuelo,,,,,,,,,,109,,,1,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,El Carmel,El Carmel,724,9,8,232,376,8019,0,1149,339,0,41.419254,2.1531675
181660252,2,1,False,False,False,Proyecto Poblenou Mar Slu,"Piso de 72 m2 con balcón, en inmejorable ubicación en el barrio del Clot.

La propiedad se encuentra distribuida en amplio salón comedor con acceso al balcón, 3 dormitorios (uno de ellos doble), cocina y baño completo reformado.

El inmueble tiene un gran potencial de distribuir al gusto al contar con la totalidad de paredes de tabique.

Cabe destacar que se encuentra ubicado en una zona de constante cambio foco de revalorización constante delante del centro comercial Glories.

Situado en una finca joven rehabilitada, cerca de todo tipo de transporte público (metro, bus), a minutos de centros comerciales, zonas de ocio y a 7 minutos de las mejores playas de Barcelona. Ven a verlo!",1,1,275000,0,0,Gran Via Corts Catalanes,08018,False,2024-01-20T17:29:48.057,4,98.0,5,57.0,25,,,,,3,1,72,4,0,0,1,2,7,9,0,,Muy bien,50 a 70 años,,,4ª planta,,,Gas Natural,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Clot,El Clot,724,9,8,232,376,8019,0,1145,304,0,41.406254,2.1897097
179225792,2,6,False,False,False,"GALA CORNER, S.L.","Ático de 61 m2 construidos, con 1 habitación, baño completo exterior, cocina equipada y abierta al salón, con una terraza de 12 m2 y bonitas vistas.

Piso totalmente rehabilitado en 2023, zona de Poble Sec, muy cerca del metro y a escasos metros del Parc de Montjuic.

El piso dispone de ventanas oscilobatientes lacadas en blanco con vidrio cámara de 4+20+4.
Plafones en madera tricapa en zona pasillo con madera maciza.
Electrodomésticos marca balay (lavavajillas, vitrocerámica, campana y horno)
Griferia Hansgrohe cromada y mampara de ducha en baños.
Iluminación con leds en habitaciones, baño y salón.
Aire acondicionado Hitachi, 2 máquinas por vivienda y termo eléctrico de 80 litros.

Finca con ascensor

Al estrenar una promoción de pisos cerca del parque de Montjuïc, los nuevos residentes podrán disfrutar de la belleza natural y la tranquilidad que ofrece el parque, que cuenta con jardines, museos, miradores y otras atracciones. También estarán cerca del centro de la ciudad, por lo que podrán acceder fácilmente a tiendas, restaurantes y lugares de entretenimiento.

En cuanto al propio barrio de Poble Sec, es conocido por su ambiente bohemio y su mezcla de culturas. En las calles de este barrio se pueden encontrar tiendas y negocios de todo tipo, desde panaderías y pastelerías hasta galerías de arte y tiendas de música. Además, el barrio cuenta con una gran cantidad de bares y restaurantes, por lo que los nuevos residentes nunca se quedarán sin opciones para salir a comer o tomar algo.",1,1,350000,0,0,"Carrer del Roser, 100",08004,False,2023-09-22T17:18:13.66,3,13.0,4,61.0,34,,1.0,,1.0,1,1,61,3,8,2,2,8,7,10,0,Electricidad,Reformado,50 a 70 años,1.0,,5ª planta,,Oeste,Electricidad,,,,10,,22,109,131,15,1,,,,,,,,84,25,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,El Poble Sec - Parc de Montjuïc,El Poble Sec - Parc de Montjuïc,724,9,8,232,376,8019,0,1144,297,1,41.371006,2.1650884
181434921,2,1,False,False,False,MR GRUP,"Espectacular piso en venta, totalmente reformado y con una ubicación inmejorable. Situado cerca del Hospital de Sant Pau y a pocos minutos de la Iglesia de la Sagrada Familia, este inmueble ha sido renovado con un gusto exquisito y cuenta con calidades de primerísima calidad. 
Con una superficie de 86 m², consta de tres habitaciones, dos baños completos y una cocina abierta al comedor, totalmente equipada con electrodomésticos integrados. 
El amplio salón cuenta con salida a un balcón, y además, el piso dispone de un segundo balcón que da a un patio interior. 
Los acabados son de alta gama, con tarima de parquet, carpintería interior lacada en blanco y carpintería exterior de aluminio doble climalit. 
Además, cuenta con calefacción y aire acondicionado por conductos. 

El edificio ha sido recientemente rehabilitado y se encuentra en una ubicación privilegiada, cerca de comercios y transporte público. 
Sin barreras arquitectónicas, el piso se vende totalmente amueblado y está listo para entrar a vivir. 

Planta tercera real con ascensor. 

No pierdas la oportunidad de adquirir esta joya inmobiliaria, contacta con GrupMR, tu agente inmobiliario en Barcelona con más de 28 años de experiencia en el sector.",1,1,460000,0,0,"Carrer de Sant Antoni Maria Claret, 133",08025,False,2023-12-24T11:42:34.43,7,999.0,7,999.0,33,,,,,3,2,95,7,5,1,1,1,0,6,0,Gas Natural,Casi nuevo,,1.0,1.0,1ª planta,,Sureste,Gas Natural,2,,9,,21,22,109,131,15,1,,,,,,,,84,25,32,,,,23,,,,18,24,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,El Baix Guinardó,El Baix Guinardó,724,9,8,232,376,8019,0,1149,340,1,41.40952,2.1718056
179044336,2,1,False,False,False,Corpas Torres Vanessa,"Telf. : 639 646 202 PISO A ESTRENAR, REFORMA ACABADA. ABSTENERSE AGENCIAS. Espectacular piso de 155m2 con terraza situado en el barrio de Les Corts, en la calle Gelabert chaflán con Av. Josep Tarradellas. La reforma se ha llevado a cabo utilizando los mejores materiales incluyendo madera lacada para todos los armarios, puertas y cocina, tarima de madera natural, interior de todos los armarios en lino e instalación de AEROTERMIA como sistema de máxima eficiencia energética para la climatización, así como ventanas de aluminio aislantes con rotura de puente térmico. El piso consta de 3 habitaciones, 1 individual con armarios empotrados, 1 doble con armarios empotrados y acceso a la terraza y 1 suite principal con acceso a la terraza, vestidor y baño completo privado. El piso se caracteriza por su espectacular cocina, que podremos mantener abierta al gran salón o cerrar las celosías creadas a medida para aislarla. Además cuenta con otro gran baño, aseo en la entrada, recibidor, lavadero y una gran TERRAZA con acceso desde las dos habitaciones principales y el salón. Vistas espectaculares a Josep Tarradellas en una finca con portero físico en perfectas condiciones y con dos ascensores. Somos los propietarios. Tratarás directamente con nosotros sin comisiones ni gastos.",1,1,797500,35000,0,"Carrer de Gelabert, 40",08029,False,2023-09-06T10:06:43.09,5,155.0,5,32.0,40,,,1.0,,3,2,155,5,7,2,2,1,7,9,0,Electricidad,Casi nuevo,50 a 70 años,1.0,,4ª planta,1.0,Este,Electricidad,2,6,9,10,21,22,109,131,15,1,,,,,,,28,,25,,,,,,,,,18,24,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Les Corts,Barri de les Corts,Barri de les Corts,724,9,8,232,376,8019,0,1148,329,1,41.388714,2.1426213
181299572,2,1,False,False,False,Gustavo Andres Parodi,"¿Buscas un hogar que te brinde felicidad y plenitud? Este piso de 2 habitaciones y 1 baño REFORMADO A NUEVO en Hostafrancs es ideal para ti. Sorprende con su luminosidad y acabados de calidad. La cocina y el baño destacan por su diseño admirable y modernidad.

La habitación principal es espaciosa, mientras que la segunda es perfecta como despacho o vestidor. El salón, con grandes ventanales, ofrece vistas despejadas y permite la entrada libre de aire fresco y luz natural.

Ubicado en una zona privilegiada de Barcelona, este piso de 51 m² se encuentra en una calle semi peatonal tranquila, con el metro a 100 metros y la estación de Sants a 650 metros. Su conexión con el transporte público lo convierte en una opción funcional.

Desde este hogar, disfrutarás de todo lo que Hostafrancs ofrece: historia, parques, mercados y vistas impresionantes desde Montjuic. Esta propiedad reformada te brinda la oportunidad de encontrar el hogar perfecto que te haga sentir feliz y pleno.

Características principales:

2 habitaciones
1 baño
51 m²
Reformado a nuevo
Acabados de calidad
Moderno
Vistas despejadas
Mucha luz natural
Excelente conexión con el transporte público (metro a 100 m)
Rodeado de comercios, gastronomía, Montjuic y zonas verdes.
Posibilidad de PK asequible muy cerca.

Contacta para concertar una visita y descubre tu nuevo hogar en Hostafrancs.

Mobiliario de la propiedad no incluido en el precio.
Impuestos de compra - venta y tasas no incluidos en el precio.",1,1,275000,23000,0,"Carrer D'ermengarda, 8",08014,False,2023-12-07T11:24:21.18,5,207.0,5,43.0,43,,,2.0,1.0,2,1,51,5,6,2,2,8,9,7,0,Electricidad,Reformado,+ 100 años,,,2ª planta,,Suroeste,Electricidad,,,9,,21,22,,131,,1,,,,,,,,,,32,,,77,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,Hostafrancs,Hostafrancs,724,9,8,232,376,8019,0,1144,296,1,41.376015,2.1414442
176675425,2,1,False,False,False,PIJUAN DEVESA M. NURIA,"Piso en venta. En la calle Madrazo junto a calle Balmes, en el barrio de Sant Gervasi- Galvany encontramos este luminoso piso de 142m2 ubicado en una tercera planta real. Amplitud y tranquilidad, cerca de todo tipo de servicios, colegios, transporte, centros médicos (la clínica del Pilar a 80 metros), comercios y supermercados que facilitan la vida en cualquier momento del día. Se trata de un piso de 4 dormitorios todos con armarios empotrados, 2 baños, amplia cocina office, lavadero con posibilidad de integrarlo a cocina y hacerla más grande, salón comedor grande con chimenea. Las estancias más concurridas del salón, comedor y habitación principal disfrutan de una privilegiada orientación Sur. El gran recibidor del piso separa 2 alas claramente divididas, lo  que lo convierte en un posible piso y consulta, si se necesitara. La finca dispone de ascensor. Dos viviendas por rellano. Plaza de parking opcional en el edificio de enfrente.",1,1,750000,230000,0,"Carrer Dels Madrazo, 73",08006,False,2023-02-03T13:41:54.123,7,999.0,7,999.0,34,,,,,4,2,142,7,4,1,1,3,6,7,0,Gas Natural,Bien,30 a 50 años,1.0,,2ª planta,,Sur,Gas Natural,2,,9,10,,,109,131,15,1,,,,,,,,84,,,,,,,,,,18,,52,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi- Galvany,Sant Gervasi- Galvany,724,9,8,232,376,8019,0,1143,285,1,41.39969,2.1483576
176249718,2,6,False,False,False,Inmomaragall 10,"HAS SOÑADO CON TENER UN ATICO EN UNA DE LAS MEJORES UBICACIONES DE TODA LA ZONA? PARA ENTRAR A VIVIR? ESTAS PENSANDO EN CAMBIAR DE VIVIENDA?.
PLAZA MARAGALL10 Y INMOMARAGALL10 PRESENTAN EN EXCLUSIVA.
HOLA, esta fantástica vivienda, ático DUPLEX, se compone en 1 planta de, 
salón comedor muy luminoso con salida a terraza, con toldos modernos y con cierre de perímetro, dotando a la terraza de un total aislamiento y tranquilidad como si tuviera el doble de salón comedor, muy agradable para el invierno en esas reuniones de amigos y familiares, que todos querrán venir a veros.
El salón comedor es amplio y agradable, cocina amplia y cómoda con ventanal a la terraza, 
en 1 planta se dispone de un cuarto de baño completo y practico para cuando se tienen invitados 
( cosa que será habitual con el encanto de ático que vas a tener! )
Justo al lado disponemos de una perfecta y cómoda habitación individual, amplia, con armario empotrado. y escritorio, para deberes y trabajo teniendo cerca la cocina con su cafetera, para seguir con las tareas de trabajo.
Subiendo las escaleras tenemos a nuestra derecha, la habitación principal con gran armario, vestidor y un muy amplio cuarto de baño en suite como zona totalmente privada de tu habitación de matrimonio todo, baño vestidor y dormitorio., con luz natural gracias a su ventana exterior.
desde la habitación principal saldremos a la 2ª terraza del ático, dotada de toldos y todo tipo de detalles de calidad como toda la vivienda. cabe decir que las vistas al hospital de Sant Pau son muy agradables como joya arquitectónica emblemática de Barcelona ciudad condal.
Seguidamente encontramos la segunda habitación doble con ventana amplia a la terraza. 
Enfrente disponemos de otro cuarto de baño completo. 
Este fantástico ático dúplex tiene un nivel de acabados superior a muchos pisos de obra nueva ¡ ventanas¡ cristaleras¡ puertas¡ parquet¡ calefacción y aire acondicionado por conductos. 
Finca adaptada a personas con movilidad reducida.
parquin incluido en el precio. con posibilidad de enchufe electrico en parquin con vigilancia",1,1,650000,90000,0,"Carrer del Trobador, 22",08041,False,2022-12-27T10:51:47.777,5,189.0,5,32.0,62,,,1.0,,3,3,97,5,6,1,1,1,5,10,0,Gas Natural,Casi nuevo,20 a 30 años,1.0,1.0,5ª planta,1.0,Suroeste,Gas Natural,2,,9,10,21,22,109,131,,1,,,,,,,,84,25,,,,77,23,,,,18,24,52,,,29,,,,85,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,El Guinardó,El Guinardó,724,9,8,232,376,8019,0,1149,338,1,41.41499,2.177816
181649485,2,6,False,False,False,Sergio Vizcaino Solé,"Ático con TERRAZA PRIVADA a tres vientos, con VISTAS PANORÁMICAS.

DÉCIMA PLANTA con ascensor.

Totalmente reformado, con acabados de alta calidad.

Dispone de CÉDULA DE HABITABILIDAD Y CERTIFICADO ENERGÉTICO.

Actualmente la vivienda es de un solo ambiente de 28 m2. Salón con cocina americana y la habitación separada con un armario doble de puertas correderas.

Existe la opción de realizar un cerramiento parcial para ganar 25-30 m2 de vivienda, documento firmado por el administrador y la comunidad.

Terraza de 40 m2, vistas a todo Barcelona, con SOL a diferentes horas ya que tiene tres orientaciones, siendo la orientación a Mar la más demandada. 

Suelo de parket, amplio cuarto de baño con ventana, baño suspendido, y plato de ducha con mampara. 
Aire acondicionado inverter bomba frío y calor.

Cocina totalmente equipada, de gran calidad, con placa inducción, horno y nevera Siemens. Equipada también con lavavajillas y lavadora. Campana extractora de diseño.

Todas la luces led de bajo consumo

El Ático tiene muy pocos gastos:
 COMUNIDAD: 31 eur mensuales 
 IBI: 190 eur anuales 

Alta RENTABILIDAD el ático se alquilaba en 1.250 mensuales.

La Finca está siendo rehabilitada 100% (fachadas, bajantes, cubierta, etc. ), y todos los gastos son a cargo de la propiedad actual.

Situado en en Av Madrid / Plaça del Centre Les Corts/ Sants. Rodeado de todos los servicios necesarios para el día a día, Centro COmercial Illa Diagonal, Estación AVE RENFE, y líneas de metro L-3, L-1 y L-5

Para más información no dude en contactar.",1,1,275000,0,0,"Avinguda de Madrid, 191",08014,False,2024-01-19T13:54:30.943,6,120.0,5,8.0,18,,,1.0,,1,1,68,6,4,2,2,1,0,15,0,Electricidad,Casi nuevo,,1.0,1.0,10ª planta,,Sur,Electricidad,,,9,10,21,22,,131,15,1,,,,,,,,84,25,32,,,,23,,,,,24,52,,,29,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Les Corts,Barri de les Corts,Barri de les Corts,724,9,8,232,376,8019,0,1148,329,1,41.381332,2.1336915
178616868,2,52,False,False,False,Inmomaragall 10,"Espectacular vivienda de 106 mt² construidos + terraza privativa de 40 mt² + jardín privativo de 133 mt² en tres niveles, ideal para crear ambientes diferentes.

Características principales:
- 3 dormitorios
- 2 baños con ducha
- Cocina abierta al salon comedor
- Aerotermia Panasonic
- Aire Acondicionado bomba frio/calor
- Parquet laminado

La vivienda se ubica en el corazón del barrio Font d'en Fargues, una zona residencial muy tranquila, pero al mismo tiempo muy bien conectada con la vida de barrio. A menos de 5 minutos caminando nos encontramos con el Paseo Maragall, y con todo su comercio (supermercados, farmacias, cafeterias, restaurantes, etc. ).

Sitios de interés a menos de 5 minutos caminando:
- Nick Spa & Sports Club
- Princess Margaret School
- Escuela Angels Garriga
- Parque del Guinardó y sus distintos miradores

La vivienda incluye parking y trastero a 35.000€ + IVA.

Hay piscina comunitaria y amplio solarium con vistas despejadas al barrio de Horta y sus alrededores.

Características básicas
106 m² construidos, 92 m² útiles
3 habitaciones
2 baños
Terraza
Balcón
Plaza de garaje por 35.000 € adicionales
Segunda mano/buen estado
Armarios empotrados
Trastero
Construido en 2023
Calefacción individual: Bomba de frío/calor
Edificio
Bajo interior
Con ascensor
Equipamiento
Aire acondicionado
Piscina
Zonas verdes
Certificado energético
Consumo: 34 kWh/m² año
Emisiones: 5 kg CO2/m² año
Ver etiqueta de calificación energética
Anuncio actualizado hace 28 días",1,1,780000,0,0,"Avinguda de Frederic Rahola, 40",08032,False,2023-07-20T18:19:07.123,2,34.0,1,5.0,36,,,1.0,,3,2,149,2,8,6,2,1,1,3,0,Solar,Casi nuevo,Menos de 1 año,1.0,,Bajos,1.0,Oeste,Electricidad,2,,9,10,,22,,131,15,1,,11,94,7,12,,,84,,32,,,,,17,,,18,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,La Font d'en Fargues,La Font d'en Fargues,724,9,8,232,376,8019,0,1149,335,1,41.425404,2.166711
